timestamp,close
2019-06-28,133.9600
2019-06-27,134.1500
2019-06-26,133.9300
2019-06-25,133.4300
2019-06-24,137.7800
2019-06-21,136.9700
2019-06-20,136.9500
2019-06-19,135.6900
2019-06-18,135.1600
2019-06-17,132.8500
2019-06-14,132.4500
2019-06-13,132.3200
2019-06-12,131.4900
2019-06-11,132.1000
2019-06-10,132.6000
2019-06-07,131.4000
2019-06-06,127.8200
2019-06-05,125.8300
2019-06-04,123.1600
2019-06-03,119.8400
2019-05-31,123.6800
2019-05-30,125.7300
2019-05-29,124.9400
2019-05-28,126.1600
2019-05-24,126.2400
2019-05-23,126.1800
2019-05-22,127.6700
2019-05-21,126.9000
2019-05-20,126.2200
2019-05-17,128.0700
2019-05-16,128.9300
2019-05-15,126.0200
2019-05-14,124.7300
2019-05-13,123.3500
2019-05-10,127.1300
2019-05-09,125.5000
2019-05-08,125.5100
2019-05-07,125.5200
2019-05-06,128.1500
2019-05-03,128.9000
2019-05-02,126.2100
2019-05-01,127.8800
2019-04-30,130.6000
2019-04-29,129.7700
2019-04-26,129.8900
2019-04-25,129.1500
2019-04-24,125.0100
2019-04-23,125.4400
2019-04-22,123.7600
2019-04-18,123.3700
2019-04-17,121.7700
2019-04-16,120.7700
2019-04-15,121.0500
2019-04-12,120.9500
2019-04-11,120.3300
2019-04-10,120.1900
2019-04-09,119.2800
2019-04-08,119.9300
2019-04-05,119.8900
2019-04-04,119.3600
2019-04-03,119.9700
2019-04-02,119.1900
2019-04-01,119.0200
2019-03-29,117.9400
2019-03-28,116.9300
2019-03-27,116.7700
2019-03-26,117.9100
2019-03-25,117.6600
2019-03-22,117.0500
2019-03-21,120.2200
2019-03-20,117.5200
2019-03-19,117.6500
2019-03-18,117.5700
2019-03-15,115.9100
2019-03-14,114.5900
2019-03-13,114.5000
2019-03-12,113.6200
2019-03-11,112.8300
2019-03-08,110.5100
2019-03-07,110.3900
2019-03-06,111.7500
2019-03-05,111.7000
2019-03-04,112.2600
2019-03-01,112.5300
2019-02-28,112.0300
2019-02-27,112.1700
2019-02-26,112.3600
2019-02-25,111.5900
2019-02-22,110.9700
2019-02-21,109.4100
2019-02-20,107.1500
2019-02-19,108.1700
2019-02-15,108.2200
2019-02-14,106.9000
2019-02-13,106.8100
2019-02-12,106.8900
2019-02-11,105.2500
2019-02-08,105.6700
2019-02-07,105.2700
2019-02-06,106.0300
