timestamp,close
2019-06-28,1893.6300
2019-06-27,1904.2800
2019-06-26,1897.8300
2019-06-25,1878.2700
2019-06-24,1913.9000
2019-06-21,1911.3000
2019-06-20,1918.1900
2019-06-19,1908.7900
2019-06-18,1901.3700
2019-06-17,1886.0300
2019-06-14,1869.6700
2019-06-13,1870.3000
2019-06-12,1855.3200
2019-06-11,1863.7000
2019-06-10,1860.6300
2019-06-07,1804.0300
2019-06-06,1754.3600
2019-06-05,1738.5000
2019-06-04,1729.5600
2019-06-03,1692.6900
2019-05-31,1775.0700
2019-05-30,1816.3200
2019-05-29,1819.1900
2019-05-28,1836.4300
2019-05-24,1823.2800
2019-05-23,1815.4800
2019-05-22,1859.6800
2019-05-21,1857.5200
2019-05-20,1858.9700
2019-05-17,1869.0000
2019-05-16,1907.5700
2019-05-15,1871.1500
2019-05-14,1840.1200
2019-05-13,1822.6800
2019-05-10,1889.9800
2019-05-09,1899.8700
2019-05-08,1917.7700
2019-05-07,1921.0000
2019-05-06,1950.5500
2019-05-03,1962.4600
2019-05-02,1900.8200
2019-05-01,1911.5200
2019-04-30,1926.5200
2019-04-29,1938.4300
2019-04-26,1950.6300
2019-04-25,1902.2500
2019-04-24,1901.7500
2019-04-23,1923.7700
2019-04-22,1887.3100
2019-04-18,1861.6900
2019-04-17,1864.8200
2019-04-16,1863.0400
2019-04-15,1844.8700
2019-04-12,1843.0600
2019-04-11,1844.0700
2019-04-10,1847.3300
2019-04-09,1835.8400
2019-04-08,1849.8600
2019-04-05,1837.2800
2019-04-04,1818.8600
2019-04-03,1820.7000
2019-04-02,1813.9800
2019-04-01,1814.1900
2019-03-29,1780.7500
2019-03-28,1773.4200
2019-03-27,1765.7000
2019-03-26,1783.7600
2019-03-25,1774.2600
2019-03-22,1764.7700
2019-03-21,1819.2600
2019-03-20,1797.2700
2019-03-19,1761.8500
2019-03-18,1742.1500
2019-03-15,1712.3600
2019-03-14,1686.2200
2019-03-13,1690.8100
2019-03-12,1673.1000
2019-03-11,1670.6200
2019-03-08,1620.8000
2019-03-07,1625.9500
2019-03-06,1668.9500
2019-03-05,1692.4300
2019-03-04,1696.1700
2019-03-01,1671.7300
2019-02-28,1639.8300
2019-02-27,1641.0900
2019-02-26,1636.4000
2019-02-25,1633.0000
2019-02-22,1631.5600
2019-02-21,1619.4400
2019-02-20,1622.1000
2019-02-19,1627.5800
2019-02-15,1607.9500
2019-02-14,1622.6500
2019-02-13,1640.0000
2019-02-12,1638.0100
2019-02-11,1591.0000
2019-02-08,1588.2200
2019-02-07,1614.3700
2019-02-06,1640.2600
