timestamp,close
2019-01-22,153.3000
2019-01-18,156.8200
2019-01-17,155.8600
2019-01-16,154.9400
2019-01-15,153.0700
2019-01-14,150.0000
2019-01-11,152.2900
2019-01-10,153.8000
2019-01-09,153.3100
2019-01-08,150.7500
2019-01-07,147.9300
2019-01-04,148.2600
2019-01-03,142.1900
2019-01-02,157.9200
2018-12-31,157.7400
2018-12-28,156.2300
2018-12-27,156.1500
2018-12-26,157.1700
2018-12-24,146.8300
2018-12-21,150.7300
2018-12-20,156.8300
2018-12-19,160.8900
2018-12-18,166.0700
2018-12-17,163.9400
2018-12-14,165.4800
2018-12-13,170.9500
2018-12-12,169.1000
2018-12-11,168.6300
2018-12-10,169.6000
2018-12-07,168.4900
2018-12-06,174.7200
2018-12-04,176.6900
2018-12-03,184.8200
2018-11-30,178.5800
2018-11-29,179.5500
2018-11-28,180.9400
2018-11-27,174.2400
2018-11-26,174.6200
2018-11-23,172.2900
2018-11-21,176.7800
2018-11-20,176.9800
2018-11-19,185.8600
2018-11-16,193.5300
2018-11-15,191.4100
2018-11-14,186.8000
2018-11-13,192.2300
2018-11-12,194.1700
2018-11-09,204.4700
2018-11-08,208.4900
2018-11-07,209.9500
2018-11-06,203.7700
2018-11-05,201.5900
2018-11-02,207.4800
2018-11-01,222.2200
2018-10-31,218.8600
2018-10-30,213.3000
2018-10-29,212.2400
2018-10-26,216.3000
2018-10-25,219.8000
2018-10-24,215.0900
2018-10-23,222.7300
2018-10-22,220.6500
2018-10-19,219.3100
2018-10-18,216.0200
2018-10-17,221.1900
2018-10-16,222.1500
2018-10-15,217.3600
2018-10-12,222.1100
2018-10-11,214.4500
2018-10-10,216.3600
2018-10-09,226.8700
2018-10-08,223.7700
2018-10-05,224.2900
2018-10-04,227.9900
2018-10-03,232.0700
2018-10-02,229.2800
2018-10-01,227.2600
2018-09-28,225.7400
2018-09-27,224.9500
2018-09-26,220.4200
2018-09-25,222.1900
2018-09-24,220.7900
2018-09-21,217.6600
2018-09-20,220.0300
2018-09-19,218.3700
2018-09-18,218.2400
2018-09-17,217.8800
2018-09-14,223.8400
2018-09-13,226.4100
2018-09-12,221.0700
2018-09-11,223.8500
2018-09-10,218.3300
2018-09-07,221.3000
2018-09-06,223.1000
2018-09-05,226.8700
2018-09-04,228.3600
2018-08-31,227.6300
2018-08-30,225.0300
2018-08-29,222.9800
2018-08-28,219.7000
2018-08-27,217.9400
2018-08-24,216.1600
2018-08-23,215.4900
2018-08-22,215.0500
2018-08-21,215.0400
2018-08-20,215.4600
2018-08-17,217.5800
2018-08-16,213.3200
2018-08-15,210.2400
2018-08-14,209.7500
2018-08-13,208.8700
2018-08-10,207.5300
2018-08-09,208.8800
2018-08-08,207.2500
2018-08-07,207.1100
2018-08-06,209.0700
2018-08-03,207.9900
2018-08-02,207.3900
2018-08-01,201.5000
2018-07-31,190.2900
2018-07-30,189.9100
2018-07-27,190.9800
2018-07-26,194.2100
2018-07-25,194.8200
2018-07-24,193.0000
2018-07-23,191.6100
2018-07-20,191.4400
2018-07-19,191.8800
2018-07-18,190.4000
2018-07-17,191.4500
2018-07-16,190.9100
2018-07-13,191.3300
2018-07-12,191.0300
2018-07-11,187.8800
2018-07-10,190.3500
2018-07-09,190.5800
2018-07-06,187.9700
2018-07-05,185.4000
2018-07-03,183.9200
2018-07-02,187.1800
2018-06-29,185.1100
2018-06-28,185.5000
2018-06-27,184.1600
2018-06-26,184.4300
2018-06-25,182.1700
2018-06-22,184.9200
2018-06-21,185.4600
2018-06-20,186.5000
2018-06-19,185.6900
2018-06-18,188.7400
2018-06-15,188.8400
2018-06-14,190.8000
2018-06-13,190.7000
2018-06-12,192.2800
2018-06-11,191.2300
2018-06-08,191.7000
2018-06-07,193.4600
2018-06-06,193.9800
2018-06-05,193.3100
2018-06-04,191.8300
2018-06-01,190.2400
2018-05-31,186.8700
2018-05-30,187.5000
2018-05-29,187.9000
2018-05-25,188.5800
2018-05-24,188.1500
2018-05-23,188.3600
2018-05-22,187.1600
2018-05-21,187.6300
2018-05-18,186.3100
2018-05-17,186.9900
2018-05-16,188.1800
2018-05-15,186.4400
2018-05-14,188.1500
2018-05-11,188.5900
2018-05-10,190.0400
2018-05-09,187.3600
2018-05-08,186.0500
2018-05-07,185.1600
2018-05-04,183.8300
2018-05-03,176.8900
2018-05-02,176.5700
2018-05-01,169.1000
2018-04-30,165.2600
2018-04-27,162.3200
2018-04-26,164.2200
2018-04-25,163.6500
2018-04-24,162.9400
2018-04-23,165.2400
2018-04-20,165.7200
2018-04-19,172.8000
2018-04-18,177.8400
2018-04-17,178.2400
2018-04-16,175.8200
2018-04-13,174.7300
2018-04-12,174.1400
2018-04-11,172.4400
2018-04-10,173.2500
2018-04-09,170.0500
2018-04-06,168.3800
2018-04-05,172.8000
2018-04-04,171.6100
2018-04-03,168.3900
2018-04-02,166.6800
2018-03-29,167.7800
2018-03-28,166.4800
2018-03-27,168.3400
2018-03-26,172.7700
2018-03-23,164.9400
2018-03-22,168.8500
2018-03-21,171.2700
2018-03-20,175.2400
2018-03-19,175.3000
2018-03-16,178.0200
2018-03-15,178.6500
2018-03-14,178.4400
2018-03-13,179.9700
2018-03-12,181.7200
2018-03-09,179.9800
2018-03-08,176.9400
2018-03-07,175.0300
2018-03-06,176.6700
2018-03-05,176.8200
2018-03-02,176.2100
2018-03-01,175.0000
2018-02-28,178.1200
2018-02-27,178.3900
2018-02-26,178.9700
2018-02-23,175.5000
2018-02-22,172.5000
2018-02-21,171.0700
2018-02-20,171.8500
2018-02-16,172.4300
2018-02-15,172.9900
2018-02-14,167.3700
2018-02-13,164.3400
2018-02-12,162.7100
2018-02-09,156.4100
2018-02-08,155.1500
2018-02-07,159.5400
2018-02-06,163.0300
2018-02-05,156.4900
2018-02-02,160.5000
2018-02-01,167.7800
2018-01-31,167.4300
2018-01-30,166.9700
2018-01-29,167.9600
2018-01-26,171.5100
2018-01-25,171.1100
2018-01-24,174.2200
2018-01-23,177.0400
2018-01-22,177.0000
2018-01-19,178.4600
2018-01-18,179.2600
2018-01-17,179.1000
2018-01-16,176.1900
2018-01-12,177.0900
2018-01-11,175.2800
2018-01-10,174.2900
2018-01-09,174.3300
2018-01-08,174.3500
2018-01-05,175.0000
2018-01-04,173.0300
2018-01-03,172.2300
2018-01-02,172.2600
2017-12-29,169.2300
2017-12-28,171.0800
2017-12-27,170.6000
2017-12-26,170.5700
2017-12-22,175.0100
2017-12-21,175.0100
2017-12-20,174.3500
2017-12-19,174.5400
2017-12-18,176.4200
2017-12-15,173.9700
2017-12-14,172.2200
2017-12-13,172.2700
2017-12-12,171.7000
2017-12-11,172.6700
2017-12-08,169.3700
2017-12-07,169.3200
2017-12-06,169.0100
2017-12-05,169.6400
2017-12-04,169.8000
2017-12-01,171.0500
2017-11-30,171.8500
2017-11-29,169.4800
2017-11-28,173.0700
2017-11-27,174.0900
2017-11-24,174.9700
2017-11-22,174.9600
2017-11-21,173.1400
2017-11-20,169.9800
2017-11-17,170.1500
2017-11-16,171.1000
2017-11-15,169.0800
2017-11-14,171.3400
2017-11-13,173.9700
2017-11-10,174.6700
2017-11-09,175.8800
2017-11-08,176.2400
2017-11-07,174.8100
2017-11-06,174.2500
2017-11-03,172.5000
2017-11-02,168.1100
2017-11-01,166.8900
2017-10-31,169.0400
2017-10-30,166.7200
2017-10-27,163.0500
2017-10-26,157.4100
2017-10-25,156.4100
2017-10-24,157.1000
2017-10-23,156.1700
2017-10-20,156.2500
2017-10-19,155.9800
2017-10-18,159.7600
2017-10-17,160.4700
2017-10-16,159.8800
2017-10-13,156.9900
2017-10-12,156.0000
2017-10-11,156.5500
2017-10-10,155.9000
2017-10-09,155.8400
2017-10-06,155.3000
2017-10-05,155.3900
2017-10-04,153.4800
2017-10-03,154.4800
2017-10-02,153.8100
2017-09-29,154.1200
2017-09-28,153.2800
2017-09-27,154.2300
2017-09-26,153.1400
2017-09-25,150.5500
2017-09-22,151.8900
2017-09-21,153.3900
2017-09-20,156.0700
2017-09-19,158.7300
2017-09-18,158.6700
2017-09-15,159.8800
2017-09-14,158.2800
2017-09-13,159.6500
2017-09-12,160.8600
2017-09-11,161.5000
2017-09-08,158.6300
2017-09-07,161.2600
2017-09-06,161.9100
2017-09-05,162.0800
2017-09-01,164.0500
2017-08-31,164.0000
2017-08-30,163.3500
2017-08-29,162.9100
2017-08-28,161.4700
2017-08-25,159.8600
2017-08-24,159.2700
2017-08-23,159.9800
2017-08-22,159.7800
2017-08-21,157.2100
2017-08-18,157.5000
2017-08-17,157.8600
2017-08-16,160.9500
2017-08-15,161.6000
2017-08-14,159.8500
2017-08-11,157.4800
2017-08-10,155.3200
2017-08-09,161.0600
2017-08-08,160.0800
2017-08-07,158.8100
2017-08-04,156.3900
2017-08-03,155.5700
2017-08-02,157.1400
2017-08-01,150.0500
2017-07-31,148.7300
2017-07-28,149.5000
2017-07-27,150.5600
2017-07-26,153.4600
2017-07-25,152.7400
2017-07-24,152.0900
2017-07-21,150.2700
2017-07-20,150.3400
2017-07-19,151.0200
2017-07-18,150.0800
2017-07-17,149.5600
2017-07-14,149.0400
2017-07-13,147.7700
2017-07-12,145.7400
2017-07-11,145.5300
2017-07-10,145.0600
2017-07-07,144.1800
2017-07-06,142.7300
2017-07-05,144.0900
2017-07-03,143.5000
2017-06-30,144.0200
2017-06-29,143.6800
2017-06-28,145.8300
2017-06-27,143.7300
2017-06-26,145.8200
2017-06-23,146.2800
2017-06-22,145.6300
2017-06-21,145.8700
2017-06-20,145.0100
2017-06-19,146.3400
2017-06-16,142.2700
2017-06-15,144.2900
2017-06-14,145.1600
2017-06-13,146.5900
2017-06-12,145.4200
2017-06-09,148.9800
2017-06-08,154.9900
2017-06-07,155.3700
2017-06-06,154.4500
2017-06-05,153.9300
2017-06-02,155.4500
2017-06-01,153.1800
2017-05-31,152.7600
2017-05-30,153.6700
2017-05-26,153.6100
2017-05-25,153.8700
2017-05-24,153.3400
2017-05-23,153.8000
2017-05-22,153.9900
2017-05-19,153.0600
2017-05-18,152.5400
2017-05-17,150.2500
2017-05-16,155.4700
2017-05-15,155.7000
2017-05-12,156.1000
2017-05-11,153.9500
2017-05-10,153.2600
2017-05-09,153.9900
2017-05-08,153.0100
2017-05-05,148.9600
2017-05-04,146.5300
2017-05-03,147.0600
2017-05-02,147.5100
2017-05-01,146.5800
2017-04-28,143.6500
2017-04-27,143.7900
2017-04-26,143.6800
2017-04-25,144.5300
2017-04-24,143.6400
2017-04-21,142.2700
2017-04-20,142.4400
2017-04-19,140.6800
2017-04-18,141.2000
2017-04-17,141.8300
2017-04-13,141.0500
2017-04-12,141.8000
2017-04-11,141.6300
2017-04-10,143.1700
2017-04-07,143.3400
2017-04-06,143.6600
2017-04-05,144.0200
2017-04-04,144.7700
2017-04-03,143.7000
2017-03-31,143.6600
2017-03-30,143.9300
2017-03-29,144.1200
2017-03-28,143.8000
2017-03-27,140.8800
2017-03-24,140.6400
2017-03-23,140.9200
2017-03-22,141.4200
2017-03-21,139.8400
2017-03-20,141.4600
2017-03-17,139.9900
2017-03-16,140.6900
2017-03-15,140.4600
2017-03-14,138.9900
2017-03-13,139.2000
2017-03-10,139.1400
2017-03-09,138.6800
2017-03-08,139.0000
2017-03-07,139.5200
2017-03-06,139.3400
2017-03-03,139.7800
2017-03-02,138.9600
2017-03-01,139.7900
2017-02-28,136.9900
2017-02-27,136.9300
2017-02-24,136.6600
2017-02-23,136.5300
2017-02-22,137.1100
2017-02-21,136.7000
2017-02-17,135.7200
2017-02-16,135.3450
2017-02-15,135.5100
2017-02-14,135.0200
2017-02-13,133.2900
2017-02-10,132.1200
2017-02-09,132.4200
2017-02-08,132.0400
2017-02-07,131.5300
2017-02-06,130.2900
2017-02-03,129.0800
2017-02-02,128.5300
2017-02-01,128.7500
2017-01-31,121.3500
2017-01-30,121.6300
2017-01-27,121.9500
2017-01-26,121.9400
2017-01-25,121.8800
2017-01-24,119.9700
2017-01-23,120.0800
2017-01-20,120.0000
2017-01-19,119.7800
2017-01-18,119.9900
2017-01-17,120.0000
2017-01-13,119.0400
2017-01-12,119.2500
2017-01-11,119.7500
2017-01-10,119.1100
2017-01-09,118.9900
2017-01-06,117.9100
2017-01-05,116.6100
2017-01-04,116.0200
2017-01-03,116.1500
2016-12-30,115.8200
2016-12-29,116.7300
2016-12-28,116.7600
2016-12-27,117.2600
2016-12-23,116.5200
2016-12-22,116.2900
2016-12-21,117.0600
2016-12-20,116.9500
2016-12-19,116.6400
2016-12-16,115.9700
2016-12-15,115.8200
2016-12-14,115.1900
2016-12-13,115.1900
2016-12-12,113.3000
2016-12-09,113.9500
2016-12-08,112.1200
2016-12-07,111.0300
2016-12-06,109.9500
2016-12-05,109.1100
2016-12-02,109.9000
2016-12-01,109.4900
2016-11-30,110.5200
2016-11-29,111.4600
2016-11-28,111.5700
2016-11-25,111.7900
2016-11-23,111.2300
2016-11-22,111.8000
2016-11-21,111.7300
2016-11-18,110.0600
2016-11-17,109.9500
2016-11-16,109.9900
2016-11-15,107.1100
2016-11-14,105.7100
2016-11-11,108.4300
2016-11-10,107.7900
2016-11-09,110.8800
2016-11-08,111.0600
2016-11-07,110.4100
2016-11-04,108.8400
2016-11-03,109.8300
2016-11-02,111.5900
2016-11-01,111.4900
2016-10-31,113.5400
2016-10-28,113.7200
2016-10-27,114.4800
2016-10-26,115.5900
2016-10-25,118.2500
2016-10-24,117.6500
2016-10-21,116.6000
2016-10-20,117.0600
2016-10-19,117.1200
2016-10-18,117.4700
2016-10-17,117.5500
2016-10-14,117.6300
2016-10-13,116.9800
2016-10-12,117.3400
2016-10-11,116.3000
2016-10-10,116.0500
2016-10-07,114.0600
2016-10-06,113.8900
2016-10-05,113.0500
2016-10-04,113.0000
2016-10-03,112.5200
2016-09-30,113.0500
2016-09-29,112.1800
2016-09-28,113.9500
2016-09-27,113.0900
2016-09-26,112.8800
2016-09-23,112.7100
2016-09-22,114.6200
2016-09-21,113.5500
2016-09-20,113.5700
2016-09-19,113.5800
2016-09-16,114.9200
2016-09-15,115.5700
2016-09-14,111.7700
2016-09-13,107.9500
2016-09-12,105.4400
2016-09-09,103.1300
2016-09-08,105.5200
2016-09-07,108.3600
2016-09-06,107.7000
2016-09-02,107.7300
2016-09-01,106.7300
2016-08-31,106.1000
2016-08-30,106.0000
2016-08-29,106.8200
2016-08-26,106.9400
2016-08-25,107.5700
2016-08-24,108.0300
2016-08-23,108.8500
2016-08-22,108.5100
2016-08-19,109.3600
2016-08-18,109.0800
2016-08-17,109.2200
2016-08-16,109.3800
2016-08-15,109.4800
2016-08-12,108.1800
2016-08-11,107.9300
2016-08-10,108.0000
2016-08-09,108.8100
2016-08-08,108.3700
2016-08-05,107.4800
2016-08-04,105.8700
2016-08-03,105.7900
2016-08-02,104.4800
2016-08-01,106.0500
2016-07-29,104.2100
2016-07-28,104.3400
2016-07-27,102.9500
2016-07-26,96.6700
2016-07-25,97.3400
2016-07-22,98.6600
2016-07-21,99.4300
2016-07-20,99.9600
2016-07-19,99.8700
2016-07-18,99.8300
2016-07-15,98.7800
2016-07-14,98.7900
2016-07-13,96.8700
2016-07-12,97.4200
2016-07-11,96.9800
2016-07-08,96.6800
2016-07-07,95.9400
2016-07-06,95.5300
2016-07-05,94.9900
2016-07-01,95.8900
2016-06-30,95.6000
2016-06-29,94.4000
2016-06-28,93.5900
2016-06-27,92.0400
2016-06-24,93.4000
2016-06-23,96.1000
2016-06-22,95.5500
2016-06-21,95.9100
2016-06-20,95.1000
2016-06-17,95.3300
2016-06-16,97.5500
2016-06-15,97.1400
2016-06-14,97.4600
2016-06-13,97.3400
2016-06-10,98.8300
2016-06-09,99.6500
2016-06-08,98.9400
2016-06-07,99.0300
2016-06-06,98.6300
2016-06-03,97.9200
2016-06-02,97.7200
2016-06-01,98.4600
2016-05-31,99.8600
2016-05-27,100.3500
2016-05-26,100.4100
2016-05-25,99.6200
2016-05-24,97.9000
2016-05-23,96.4300
2016-05-20,95.2200
2016-05-19,94.2000
2016-05-18,94.5600
2016-05-17,93.4900
2016-05-16,93.8800
2016-05-13,90.5200
2016-05-12,90.3400
2016-05-11,92.5100
2016-05-10,93.4200
2016-05-09,92.7900
2016-05-06,92.7200
2016-05-05,93.2400
2016-05-04,94.1900
2016-05-03,95.1800
2016-05-02,93.6400
2016-04-29,93.7400
2016-04-28,94.8300
2016-04-27,97.8200
2016-04-26,104.3500
2016-04-25,105.0800
2016-04-22,105.6800
2016-04-21,105.9700
2016-04-20,107.1300
2016-04-19,106.9100
2016-04-18,107.4800
2016-04-15,109.8500
2016-04-14,112.1000
2016-04-13,112.0400
2016-04-12,110.4400
2016-04-11,109.0200
2016-04-08,108.6600
2016-04-07,108.5400
2016-04-06,110.9600
2016-04-05,109.8100
2016-04-04,111.1200
2016-04-01,109.9900
2016-03-31,108.9900
2016-03-30,109.5600
2016-03-29,107.6800
2016-03-28,105.1900
2016-03-24,105.6700
2016-03-23,106.1300
2016-03-22,106.7200
2016-03-21,105.9100
2016-03-18,105.9200
2016-03-17,105.8000
2016-03-16,105.9700
2016-03-15,104.5800
2016-03-14,102.5200
2016-03-11,102.2600
2016-03-10,101.1700
2016-03-09,101.1200
2016-03-08,101.0300
2016-03-07,101.8700
2016-03-04,103.0100
2016-03-03,101.5000
2016-03-02,100.7500
2016-03-01,100.5300
2016-02-29,96.6900
2016-02-26,96.9100
2016-02-25,96.7600
2016-02-24,96.1000
2016-02-23,94.6900
2016-02-22,96.8800
2016-02-19,96.0400
2016-02-18,96.2600
2016-02-17,98.1200
2016-02-16,96.6400
2016-02-12,93.9900
2016-02-11,93.7000
2016-02-10,94.2700
2016-02-09,94.9900
2016-02-08,95.0100
2016-02-05,94.0200
2016-02-04,96.6000
2016-02-03,96.3500
2016-02-02,94.4800
2016-02-01,96.4300
2016-01-29,97.3400
2016-01-28,94.0900
2016-01-27,93.4200
2016-01-26,99.9900
2016-01-25,99.4400
2016-01-22,101.4200
2016-01-21,96.3000
2016-01-20,96.7900
2016-01-19,96.6600
2016-01-15,97.1300
2016-01-14,99.5200
2016-01-13,97.3900
2016-01-12,99.9600
2016-01-11,98.5300
2016-01-08,96.9600
2016-01-07,96.4500
2016-01-06,100.7000
2016-01-05,102.7100
2016-01-04,105.3500
2015-12-31,105.2600
2015-12-30,107.3200
2015-12-29,108.7400
2015-12-28,106.8200
2015-12-24,108.0300
2015-12-23,108.6100
2015-12-22,107.2300
2015-12-21,107.3300
2015-12-18,106.0300
2015-12-17,108.9800
2015-12-16,111.3400
2015-12-15,110.4900
2015-12-14,112.4800
2015-12-11,113.1800
2015-12-10,116.1700
2015-12-09,115.6200
2015-12-08,118.2300
2015-12-07,118.2800
2015-12-04,119.0300
2015-12-03,115.2000
2015-12-02,116.2800
2015-12-01,117.3400
2015-11-30,118.3000
2015-11-27,117.8100
2015-11-25,118.0300
2015-11-24,118.8800
2015-11-23,117.7500
2015-11-20,119.3000
2015-11-19,118.7800
2015-11-18,117.2900
2015-11-17,113.6900
2015-11-16,114.1750
2015-11-13,112.3400
2015-11-12,115.7200
2015-11-11,116.1100
2015-11-10,116.7700
2015-11-09,120.5700
2015-11-06,121.0600
2015-11-05,120.9200
2015-11-04,122.0000
2015-11-03,122.5700
2015-11-02,121.1800
2015-10-30,119.5000
2015-10-29,120.5300
2015-10-28,119.2700
2015-10-27,114.5500
2015-10-26,115.2800
2015-10-23,119.0800
2015-10-22,115.5000
2015-10-21,113.7600
2015-10-20,113.7700
2015-10-19,111.7300
2015-10-16,111.0400
2015-10-15,111.8600
2015-10-14,110.2100
2015-10-13,111.7900
2015-10-12,111.6000
2015-10-09,112.1200
2015-10-08,109.5000
2015-10-07,110.7800
2015-10-06,111.3100
2015-10-05,110.7800
2015-10-02,110.3800
2015-10-01,109.5800
2015-09-30,110.3000
2015-09-29,109.0600
2015-09-28,112.4400
2015-09-25,114.7100
2015-09-24,115.0000
2015-09-23,114.3200
2015-09-22,113.4000
2015-09-21,115.2100
2015-09-18,113.4500
2015-09-17,113.9200
2015-09-16,116.4100
2015-09-15,116.2800
2015-09-14,115.3100
2015-09-11,114.2100
2015-09-10,112.5700
2015-09-09,110.1500
2015-09-08,112.3100
2015-09-04,109.2700
2015-09-03,110.3700
2015-09-02,112.3400
2015-09-01,107.7200
2015-08-31,112.7600
2015-08-28,113.2900
2015-08-27,112.9200
2015-08-26,109.6900
2015-08-25,103.7400
2015-08-24,103.1200
2015-08-21,105.7600
2015-08-20,112.6500
2015-08-19,115.0100
2015-08-18,116.5000
2015-08-17,117.1600
2015-08-14,115.9600
2015-08-13,115.1500
2015-08-12,115.2400
2015-08-11,113.4900
2015-08-10,119.7200
2015-08-07,115.5200
2015-08-06,115.1300
2015-08-05,115.4000
2015-08-04,114.6400
2015-08-03,118.4400
2015-07-31,121.3000
2015-07-30,122.3700
2015-07-29,122.9900
2015-07-28,123.3800
2015-07-27,122.7700
2015-07-24,124.5000
2015-07-23,125.1600
2015-07-22,125.2200
2015-07-21,130.7500
2015-07-20,132.0700
2015-07-17,129.6200
2015-07-16,128.5100
2015-07-15,126.8200
2015-07-14,125.6100
2015-07-13,125.6600
2015-07-10,123.2800
2015-07-09,120.0700
2015-07-08,122.5700
2015-07-07,125.6900
2015-07-06,126.0000
2015-07-02,126.4400
2015-07-01,126.6000
2015-06-30,125.4250
2015-06-29,124.5300
2015-06-26,126.7500
2015-06-25,127.5000
2015-06-24,128.1100
2015-06-23,127.0300
2015-06-22,127.6100
2015-06-19,126.6000
2015-06-18,127.8800
2015-06-17,127.3000
2015-06-16,127.6000
2015-06-15,126.9200
2015-06-12,127.1700
2015-06-11,128.5900
2015-06-10,128.8800
2015-06-09,127.4200
2015-06-08,127.8000
2015-06-05,128.6500
2015-06-04,129.3600
2015-06-03,130.1200
2015-06-02,129.9600
2015-06-01,130.5350
2015-05-29,130.2800
2015-05-28,131.7800
2015-05-27,132.0450
2015-05-26,129.6200
2015-05-22,132.5400
2015-05-21,131.3900
2015-05-20,130.0600
2015-05-19,130.0700
2015-05-18,130.1900
2015-05-15,128.7700
2015-05-14,128.9500
2015-05-13,126.0100
2015-05-12,125.8650
2015-05-11,126.3200
2015-05-08,127.6200
2015-05-07,125.2600
2015-05-06,125.0100
2015-05-05,125.8000
2015-05-04,128.7000
2015-05-01,128.9500
2015-04-30,125.1500
2015-04-29,128.6400
2015-04-28,130.5600
2015-04-27,132.6500
2015-04-24,130.2800
2015-04-23,129.6700
2015-04-22,128.6200
2015-04-21,126.9100
2015-04-20,127.6000
2015-04-17,124.7500
2015-04-16,126.1700
2015-04-15,126.7800
2015-04-14,126.3000
2015-04-13,126.8500
2015-04-10,127.1000
2015-04-09,126.5600
2015-04-08,125.6000
2015-04-07,126.0100
2015-04-06,127.3500
2015-04-02,125.3200
2015-04-01,124.2500
2015-03-31,124.4300
2015-03-30,126.3700
2015-03-27,123.2500
2015-03-26,124.2400
2015-03-25,123.3800
2015-03-24,126.6900
2015-03-23,127.2100
2015-03-20,125.9000
2015-03-19,127.4950
2015-03-18,128.4700
2015-03-17,127.0400
2015-03-16,124.9500
2015-03-13,123.5900
2015-03-12,124.4500
2015-03-11,122.2400
2015-03-10,124.5100
2015-03-09,127.1400
2015-03-06,126.6000
2015-03-05,126.4100
2015-03-04,128.5400
2015-03-03,129.3600
2015-03-02,129.0900
2015-02-27,128.4600
2015-02-26,130.4150
2015-02-25,128.7900
2015-02-24,132.1700
2015-02-23,133.0000
2015-02-20,129.4950
2015-02-19,128.4500
2015-02-18,128.7150
2015-02-17,127.8300
2015-02-13,127.0800
2015-02-12,126.4600
2015-02-11,124.8800
2015-02-10,122.0200
2015-02-09,119.7200
2015-02-06,118.9300
2015-02-05,119.9400
2015-02-04,119.5600
2015-02-03,118.6500
2015-02-02,118.6300
2015-01-30,117.1600
2015-01-29,118.9000
2015-01-28,115.3100
2015-01-27,109.1400
2015-01-26,113.1000
2015-01-23,112.9800
2015-01-22,112.4000
2015-01-21,109.5500
2015-01-20,108.7200
2015-01-16,105.9900
2015-01-15,106.8200
2015-01-14,109.8000
2015-01-13,110.2200
2015-01-12,109.2500
2015-01-09,112.0100
2015-01-08,111.8900
2015-01-07,107.7500
2015-01-06,106.2600
2015-01-05,106.2500
2015-01-02,109.3300
2014-12-31,110.3800
2014-12-30,112.5200
2014-12-29,113.9100
2014-12-26,113.9900
2014-12-24,112.0100
2014-12-23,112.5400
2014-12-22,112.9400
2014-12-19,111.7800
2014-12-18,112.6500
2014-12-17,109.4100
2014-12-16,106.7450
2014-12-15,108.2250
2014-12-12,109.7300
2014-12-11,111.6200
2014-12-10,111.9500
2014-12-09,114.1200
2014-12-08,112.4000
2014-12-05,115.0000
2014-12-04,115.4900
2014-12-03,115.9300
2014-12-02,114.6300
2014-12-01,115.0700
2014-11-28,118.9300
2014-11-26,119.0000
2014-11-25,117.6000
2014-11-24,118.6250
2014-11-21,116.4700
2014-11-20,116.3100
2014-11-19,114.6700
2014-11-18,115.4700
2014-11-17,113.9900
2014-11-14,114.1800
